SalePrice,Id,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Heating QC,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Finish,Garage Area,MS SubClass_30,MS SubClass_60,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_StoneBr,House Style_2Story,Foundation_CBlock,Foundation_PConc,Garage Type_Attchd,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_None,Total Lot,Total SF,Total Bath,Porch,House Age,Remod Age,Garage Age
204000,1626,6,0.0,0,2.0,0,0.0,0.0,4,2.0,7,1,3,482.0,0,1,0,0,0,0,1,0,1,1,0,0,0,7560.0,5536.0,4.0,218,23,19,23.0
222500,59,7,180.0,1,2.0,0,0.0,0.0,4,3.0,8,1,3,434.0,0,1,0,0,0,0,1,0,1,0,1,0,0,9577.02564102564,4954.0,3.0,192,21,21,21.0
134500,2632,5,0.0,0,0.0,2,1.0,784.0,2,2.0,6,0,1,300.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10274.0,2923.0,2.0,222,60,60,60.0
214000,1835,8,0.0,1,2.0,2,3.0,851.0,4,3.0,6,1,3,540.0,0,0,0,0,0,0,0,0,1,1,0,0,0,4424.0,4134.0,3.0,216,18,18,18.0
119900,2675,5,0.0,0,2.0,1,1.0,507.0,2,2.0,5,1,1,410.0,0,0,0,0,1,0,0,1,0,0,0,1,0,7865.0,3029.0,2.0,0,83,72,83.0
118000,1503,4,270.0,0,0.0,0,2.0,133.0,2,1.0,8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,12200.0,4320.0,2.0,0,67,67,0.0
135000,1963,5,45.0,0,0.0,0,1.0,588.0,4,2.0,6,0,2,254.0,0,0,0,0,0,0,0,1,0,1,0,0,0,7070.0,3278.0,1.0,16,62,20,62.0
207000,1352,6,0.0,0,0.0,0,0.0,0.0,3,3.0,8,1,1,370.0,0,0,0,0,0,0,0,0,0,0,0,1,0,13117.0,4529.0,2.0,0,99,22,100.0
136500,1519,6,0.0,0,0.0,0,1.0,423.0,1,2.0,7,1,1,576.0,0,0,0,0,0,0,0,0,1,0,0,1,0,8460.0,4569.0,2.0,342,97,72,97.0
107900,1305,4,0.0,0,0.0,0,0.0,0.0,4,2.0,4,0,1,281.0,0,0,0,0,1,0,0,1,0,0,0,1,0,6050.0,2703.0,1.0,0,68,22,68.0
126000,2014,6,0.0,0,0.0,0,0.5,52.0,3,2.0,6,1,1,528.0,0,0,0,0,0,0,0,0,0,0,0,1,0,6296.357142857143,3679.0,3.0,225,84,72,54.0
215000,1,6,112.0,0,0.0,3,1.0,639.0,1,2.0,7,2,3,528.0,0,0,0,0,0,0,0,1,0,1,0,0,0,31911.0,4392.0,2.0,272,62,62,62.0
426000,1052,10,272.0,2,4.0,2,3.0,1280.0,4,4.5,9,1,3,846.0,0,1,0,1,0,0,1,0,1,0,1,0,0,12570.0,6346.0,4.0,330,15,14,14.0
147000,622,5,0.0,1,0.0,0,2.0,607.0,3,3.0,5,1,1,264.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9680.0,3339.0,1.0,80,72,15,72.0
147500,913,6,0.0,1,0.0,0,0.0,0.0,4,3.0,6,1,1,440.0,1,0,0,0,0,0,0,0,0,0,0,1,0,8638.0,3280.0,1.0,0,106,22,106.0
383000,1058,9,480.0,2,4.0,3,3.0,1375.0,4,4.5,7,1,3,706.0,0,0,0,1,0,0,0,0,1,1,0,0,0,14522.0,5850.0,3.0,363,15,15,15.0
241500,2348,7,102.0,0,2.0,2,3.0,929.0,3,2.0,6,1,3,604.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10480.0,5589.0,2.0,236,34,34,34.0
147500,1527,6,0.0,0,2.0,0,0.0,0.0,4,2.0,6,0,1,400.0,0,0,0,0,0,0,0,0,0,0,0,1,0,15627.0,3204.0,1.0,424,108,27,28.0
355000,1011,8,130.0,1,4.0,3,3.0,16.0,4,4.5,9,1,3,683.0,0,1,0,0,0,1,1,0,1,0,1,0,0,13644.0,6168.0,4.0,224,17,17,17.0
109500,1332,5,0.0,0,0.0,0,2.0,784.0,3,3.0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,6180.0,2352.0,2.0,0,98,72,0.0
45000,709,2,0.0,0,-0.5,0,-0.5,0.0,1,2.0,4,0,1,308.0,1,0,0,0,1,0,0,0,0,0,0,1,0,5975.0,1224.0,1.0,0,82,72,57.0
244400,209,7,0.0,0,0.0,1,0.0,0.0,4,2.0,10,2,1,349.0,0,0,0,0,0,0,1,1,0,1,0,0,0,24182.5,5838.0,2.0,56,82,72,82.0
167000,619,6,238.0,0,0.0,0,3.0,1285.0,2,2.0,7,2,3,418.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9680.0,4704.0,2.0,110,69,69,69.0
200000,2150,7,214.0,1,2.0,0,0.0,0.0,4,3.0,7,0,3,542.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8223.0,4318.0,3.0,449,20,20,20.0
80000,2704,5,0.0,0,0.0,0,0.0,0.0,3,2.0,4,0,1,180.0,1,0,0,0,0,0,0,0,0,0,0,1,0,5270.0,2588.0,1.0,108,86,72,86.0
115000,2839,5,0.0,0,0.0,0,1.0,167.0,2,2.0,5,0,1,572.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8232.0,2592.0,2.0,0,67,32,65.0
139000,1242,6,74.0,0,2.0,0,0.5,616.0,3,2.0,6,1,2,297.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9072.0,3588.0,2.0,44,66,66,66.0
149500,2714,6,203.0,0,0.0,0,2.0,209.0,2,2.0,6,1,3,440.0,0,1,0,0,0,0,1,1,0,1,0,0,0,7918.0,3472.0,2.0,0,44,44,44.0
108000,799,4,0.0,0,0.0,1,0.0,0.0,2,2.0,7,1,1,296.0,0,0,0,0,0,0,1,1,0,0,0,1,0,9144.0,3775.0,2.0,120,82,72,82.0
106250,1260,4,0.0,0,-0.5,0,-0.5,0.0,2,2.0,7,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,10860.0,2588.0,2.0,334,122,22,0.0
194000,2107,7,0.0,1,2.0,2,0.0,0.0,4,3.0,5,0,2,826.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8630.0,3720.0,2.0,233,16,16,16.0
129500,2486,5,51.0,0,0.0,0,0.5,36.0,4,2.0,6,0,1,624.0,0,0,0,0,0,0,0,1,0,0,0,1,0,9170.0,2964.0,2.0,0,60,60,45.0
126000,1911,5,0.0,0,0.0,0,0.0,0.0,2,2.0,8,0,1,792.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8731.0,4680.0,2.0,0,54,54,54.0
120000,896,5,0.0,0,-0.25,1,1.0,1078.0,2,2.0,6,0,2,195.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11837.0,3814.0,2.0,41,72,72,72.0
213000,272,7,109.0,1,2.0,2,3.0,712.0,4,3.0,7,0,2,606.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8470.0,4441.0,3.0,35,18,17,18.0
190000,2521,8,0.0,1,2.0,3,3.0,807.0,2,3.0,4,1,3,484.0,0,0,0,0,0,0,0,1,0,1,0,0,0,3914.0,3678.0,2.0,211,42,42,42.0
183500,2324,6,112.0,0,2.0,0,3.0,705.0,3,2.0,6,1,3,402.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8148.025641025641,3498.0,2.0,26,29,28,29.0
172000,1953,7,364.0,0,0.0,2,1.0,242.0,2,2.0,6,2,1,276.0,0,0,0,0,0,0,0,1,0,0,1,0,0,10183.0,4027.0,2.0,506,59,23,59.0
100000,887,4,0.0,0,0.0,1,2.0,690.0,4,2.0,3,1,1,288.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8944.0,2448.0,2.0,0,84,64,64.0
218836,1479,7,212.0,1,2.0,0,3.0,56.0,4,3.0,6,0,2,814.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11143.0,4692.0,2.0,24,15,15,15.0
163000,1317,6,0.0,0,-0.25,0,0.0,0.0,4,2.0,7,1,1,672.0,0,0,0,0,1,0,0,0,0,0,0,1,0,10860.0,4306.0,2.0,25,117,22,19.0
206580,1750,7,0.0,1,2.0,2,0.0,0.0,4,3.0,6,1,2,534.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10995.0,4560.0,3.0,118,16,16,16.0
163990,2815,6,0.0,1,2.0,0,0.0,0.0,4,3.0,8,1,3,390.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8526.0,3640.0,3.0,24,17,16,17.0
116500,2692,5,0.0,-1,-0.25,0,0.0,0.0,3,2.0,7,0,1,390.0,0,0,0,0,0,0,1,0,0,0,0,1,0,7578.0,3056.0,1.0,72,112,18,21.0
188000,1090,7,0.0,1,2.0,0,0.0,0.0,4,3.0,7,1,3,400.0,0,1,0,0,0,0,1,0,1,0,1,0,0,8082.025641025641,4280.0,3.0,186,20,19,20.0
175000,1912,5,87.0,0,0.0,2,3.0,602.0,4,2.0,6,1,3,432.0,0,0,0,0,0,0,0,1,0,0,0,0,0,10125.192452830188,3353.0,2.0,180,56,56,56.0
182000,1634,8,0.0,1,2.0,3,3.0,248.0,3,2.0,5,0,2,480.0,0,0,0,0,0,1,0,1,0,1,0,0,0,4778.0,3524.0,3.0,108,34,34,34.0
103000,1974,5,0.0,1,0.0,0,0.0,0.0,2,2.0,5,0,2,576.0,1,0,0,0,1,0,0,0,0,0,0,1,0,7038.0,2770.0,1.0,0,96,42,41.0
466500,1764,10,705.0,2,4.0,3,3.0,1282.0,4,4.5,8,2,2,804.0,0,0,1,0,0,0,0,0,1,1,0,0,0,11488.305555555555,7899.0,4.0,454,21,20,21.0
149500,634,6,0.0,1,0.0,0,2.0,708.0,2,3.0,6,0,1,297.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9306.0,2964.0,3.0,156,63,24,63.0
142500,1683,7,0.0,0,2.0,0,3.0,632.0,2,2.0,4,0,1,319.0,0,0,0,0,0,0,0,1,0,1,0,0,0,2328.0,3171.0,2.0,140,44,44,44.0
136500,2199,5,0.0,0,0.0,1,1.0,319.0,2,2.0,6,0,1,352.0,1,0,0,0,0,0,0,0,1,0,0,1,0,7277.0,4134.0,1.0,0,96,72,49.0
137000,2789,6,0.0,0,2.0,0,3.0,338.0,4,2.0,5,0,1,484.0,0,0,0,0,0,0,1,0,1,0,0,1,0,3681.42564965597,3270.0,3.0,48,29,28,29.0
226500,1018,7,102.0,1,2.0,1,3.0,983.0,4,4.5,6,1,2,528.0,0,0,0,0,0,0,0,1,0,1,0,0,0,12743.0,5051.0,3.0,48,34,34,34.0
171500,14,7,0.0,0,2.0,3,3.0,637.0,3,3.0,5,1,1,506.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10261.0,3982.0,3.0,192,32,32,32.0
132500,2782,5,0.0,0,0.0,2,2.0,483.0,3,2.0,6,0,1,576.0,0,0,0,0,0,0,0,1,0,0,0,1,0,10835.0,2819.0,1.0,0,46,46,46.0
87500,2626,3,340.0,0,-0.5,0,-0.5,0.0,1,2.0,6,0,1,400.0,0,0,0,0,0,0,0,0,0,0,0,1,0,8619.192452830188,2080.0,2.0,0,73,72,73.0
223000,1175,7,513.0,0,0.0,0,3.0,681.0,4,2.0,7,1,3,546.0,0,1,0,0,0,0,1,0,1,1,0,0,0,10725.0,4436.0,4.0,0,21,21,21.0
174000,1232,6,237.0,1,0.0,0,0.0,0.0,2,3.0,7,1,2,462.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8480.0,4393.0,3.0,36,60,17,60.0
142000,2590,5,0.0,0,0.0,0,1.0,741.0,4,2.0,4,0,3,270.0,0,0,0,0,0,0,0,1,0,1,0,0,0,15513.0,2652.0,2.0,0,71,31,71.0
232600,2463,8,0.0,1,2.0,0,0.0,0.0,4,3.0,7,1,2,776.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11297.0,4467.0,2.0,140,16,16,16.0
181000,2358,6,99.0,0,0.0,0,2.0,663.0,1,3.0,5,1,2,484.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10218.0,3658.0,3.0,265,48,23,48.0
151400,2911,6,0.0,0,2.0,0,2.0,837.0,3,2.0,10,1,3,576.0,0,0,0,0,0,0,1,1,0,1,0,0,0,4006.0,5984.0,4.0,748,49,49,49.0
250000,1699,8,248.0,1,2.0,0,0.0,0.0,4,3.0,7,1,2,866.0,0,0,0,1,0,0,0,0,1,1,0,0,0,11526.0,4894.0,2.0,44,16,16,16.0
196500,115,7,42.0,0,2.0,0,3.0,394.0,2,2.0,7,1,1,496.0,0,1,0,0,0,0,1,1,0,1,0,0,0,10501.0,4408.0,3.0,294,34,34,34.0
185000,1998,7,0.0,0,0.0,0,0.0,0.0,2,2.0,8,1,1,576.0,0,0,0,0,1,0,0,0,1,1,0,0,0,13575.0,5727.0,2.0,148,143,35,72.0
113000,589,6,200.0,0,0.0,2,1.0,955.0,2,2.0,5,0,1,336.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9075.0,3648.0,2.0,0,53,53,53.0
392000,1641,8,0.0,1,2.0,2,3.0,945.0,4,3.0,7,1,2,567.0,0,0,0,0,0,1,0,0,1,1,0,0,0,8149.0,4257.0,3.0,140,15,15,15.0
127500,2821,6,250.0,0,2.0,3,3.0,945.0,2,2.0,4,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,9435.0,2905.0,2.0,0,47,47,0.0
177000,1846,6,216.0,1,2.0,0,3.0,417.0,4,3.0,4,0,1,440.0,0,0,0,0,0,0,1,0,1,0,0,1,0,2141.0,3902.0,3.0,32,22,22,22.0
265000,1805,6,353.0,1,2.0,2,0.0,0.0,4,3.0,9,1,2,744.0,0,1,0,0,0,0,1,0,1,0,1,0,0,10710.0,6044.0,3.0,320,18,18,18.0
312500,1853,8,0.0,1,4.0,1,3.0,901.0,4,3.0,8,2,2,1105.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8519.0,5944.0,4.0,147,24,24,24.0
325000,1321,10,0.0,2,0.0,0,0.0,0.0,3,3.0,9,1,1,880.0,0,0,0,0,1,0,0,0,0,0,0,1,0,13575.0,6787.0,4.0,607,129,22,34.0
275000,564,8,115.0,1,2.0,3,2.0,1733.0,3,3.0,6,2,2,864.0,0,0,0,0,0,0,0,1,0,1,0,0,0,15743.846153846154,6042.0,3.0,462,42,42,42.0
290000,1771,7,290.0,1,2.0,0,3.0,565.0,4,3.0,9,1,2,721.0,0,1,1,0,0,0,1,0,1,1,0,0,0,10032.0,6243.0,3.0,338,27,27,27.0
169000,90,6,250.0,0,0.0,3,1.0,126.0,4,2.0,7,2,3,461.0,0,0,0,0,0,0,0,1,0,1,0,0,0,15449.0,4196.0,3.0,296,48,20,48.0
89000,2684,5,0.0,0,0.0,0,0.5,616.0,3,2.0,4,0,1,205.0,1,0,0,0,0,0,0,1,0,0,0,1,0,6050.0,1848.0,1.0,0,101,72,101.0
180400,13,6,0.0,0,2.0,0,0.0,0.0,3,2.0,7,1,3,393.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8465.0,3719.0,3.0,75,24,24,24.0
284000,445,8,296.0,1,2.0,0,3.0,1124.0,4,3.0,7,1,2,880.0,0,0,0,1,0,0,0,0,1,1,0,0,0,10740.0,6464.0,3.0,0,19,18,19.0
114500,1914,5,1.0,0,0.0,0,1.0,456.0,4,2.0,5,0,2,275.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10220.0,2736.0,1.0,0,64,64,64.0
212900,2811,7,196.0,1,2.0,2,3.0,24.0,4,3.0,7,0,2,782.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10168.0,4656.0,2.0,164,17,16,17.0
187100,850,7,0.0,1,2.0,0,0.0,0.0,4,3.0,6,0,2,605.0,0,0,0,0,0,0,0,0,1,1,0,0,0,16352.0,4273.0,2.0,33,21,20,21.0
176000,1844,6,1129.0,0,2.0,0,3.0,419.0,3,2.0,5,1,1,440.0,0,0,0,0,0,0,1,0,1,0,0,1,0,3264.0,3645.0,3.0,32,23,23,23.0
215000,2225,6,0.0,0,2.0,0,1.0,813.0,4,2.0,7,2,2,552.0,0,0,0,0,0,0,0,0,1,1,0,0,0,21648.272727272728,4464.0,2.0,0,54,54,54.0
185900,1477,7,0.0,1,2.0,0,3.0,490.0,4,3.0,6,0,2,520.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8384.0,3934.0,3.0,45,18,18,18.0
120500,399,4,0.0,0,0.0,0,2.0,375.0,2,3.0,5,0,1,660.0,0,0,0,0,0,0,0,1,0,0,0,1,0,7020.0,2592.0,1.0,96,52,52,33.0
192140,2431,5,0.0,1,2.0,2,0.0,0.0,4,2.0,7,1,3,372.0,0,1,0,0,0,0,1,0,1,0,1,0,0,21990.0,4408.0,3.0,140,17,17,17.0
130500,1605,5,0.0,1,0.0,0,2.0,641.0,4,3.0,5,1,1,264.0,0,0,0,0,0,0,0,1,0,1,0,0,0,6660.0,2448.0,1.0,0,40,14,40.0
98000,897,4,0.0,0,-0.5,0,-0.5,0.0,2,2.0,9,0,1,240.0,0,0,0,0,0,0,0,0,0,0,0,1,0,8455.0,3058.0,2.0,92,77,72,77.0
475000,1426,9,554.0,1,2.0,3,3.0,2085.0,4,4.5,7,2,2,1348.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11869.0,6823.0,3.0,0,14,14,14.0
67000,2240,5,0.0,0,-0.25,0,0.0,0.0,3,2.0,6,0,1,338.0,1,0,0,0,0,0,0,0,0,0,0,1,0,9027.0,3115.0,1.0,0,102,72,102.0
325624,1706,8,300.0,1,4.0,0,3.0,1288.0,4,4.5,8,1,3,789.0,0,1,0,1,0,0,1,0,1,1,0,0,0,10648.0,5904.0,3.0,298,15,15,15.0
245000,2252,7,0.0,1,2.0,0,3.0,1392.0,4,3.0,4,1,2,576.0,0,0,0,0,0,0,0,0,1,1,0,0,0,12908.0,4227.0,3.0,144,20,20,20.0
159000,1136,5,0.0,0,0.0,0,3.0,646.0,4,3.0,6,0,1,576.0,0,0,0,0,0,0,0,0,1,0,0,1,0,13761.0,3342.0,3.0,102,18,18,18.0
156000,1877,5,168.0,0,0.0,0,2.0,836.0,2,2.0,6,0,2,515.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10368.0,3219.0,3.0,0,57,57,57.0
555000,424,10,200.0,2,4.0,3,3.0,1767.0,4,4.5,10,2,3,672.0,0,0,0,1,0,0,0,0,1,1,0,0,0,15536.0,7898.0,3.0,72,14,14,14.0
162500,1182,6,0.0,0,2.0,0,1.0,660.0,2,2.0,6,0,1,516.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11187.846153846154,3696.0,2.0,0,38,38,38.0
224500,2750,6,0.0,1,2.0,2,0.5,261.0,3,3.0,8,0,1,920.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9142.0,4224.0,4.0,288,29,29,29.0
133000,1016,6,44.0,0,0.0,0,0.0,0.0,3,2.0,6,1,2,738.0,0,0,0,0,0,0,0,1,0,1,0,0,0,47352.02564102564,4464.0,3.0,0,72,72,72.0
180000,2436,7,0.0,1,2.0,0,0.0,0.0,4,3.0,8,1,3,393.0,0,1,0,0,0,0,1,0,1,1,0,0,0,7938.0,3801.0,3.0,75,19,19,19.0
134500,1607,5,0.0,0,0.0,0,3.0,638.0,3,3.0,6,0,1,264.0,0,0,0,0,0,0,0,1,0,1,0,0,0,6660.0,2535.0,1.0,0,40,17,40.0
438780,2337,10,1031.0,2,4.0,3,0.0,0.0,4,3.0,10,1,3,641.0,0,1,0,0,0,1,1,0,1,0,1,0,0,13748.0,7300.0,4.0,192,16,16,16.0
165000,1233,6,305.0,0,2.0,3,3.0,371.0,3,2.0,6,1,2,296.0,0,0,0,0,0,0,0,1,0,0,0,0,0,9251.0,3961.0,1.0,174,60,60,60.0
100000,419,5,60.0,0,0.0,0,1.0,432.0,2,2.0,5,0,2,288.0,0,0,0,0,0,0,0,1,0,1,0,0,0,7215.0,2676.0,1.0,0,55,55,55.0
176000,633,7,128.0,0,0.0,0,1.0,544.0,3,2.0,5,2,1,441.0,0,0,0,0,0,0,0,1,0,1,0,0,0,12360.192452830188,3987.0,2.0,0,62,62,62.0
170000,2722,5,0.0,0,0.0,1,2.0,306.0,2,2.0,6,1,1,454.0,0,0,0,0,0,0,0,1,0,1,0,0,0,18022.0,5321.0,3.0,418,67,48,67.0
174000,469,7,130.0,1,2.0,0,0.0,0.0,4,3.0,7,1,3,660.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3737.0,4483.0,2.0,163,15,15,15.0
127000,1365,6,0.0,0,0.0,0,1.0,121.0,2,2.0,6,1,1,384.0,0,0,0,0,0,0,0,0,1,0,0,1,0,7068.0,3240.0,3.0,0,97,72,37.0
185900,1098,7,0.0,0,2.0,0,0.0,0.0,4,2.0,7,1,3,450.0,0,1,0,0,0,0,1,0,1,0,1,0,0,8467.0,4133.0,3.0,103,23,23,23.0
91300,711,5,0.0,0,-0.25,0,0.0,0.0,3,2.0,4,0,1,273.0,1,0,0,0,1,0,0,0,0,1,0,0,0,5834.0,1962.0,1.0,164,84,26,84.0
200000,2808,6,120.0,1,2.0,2,3.0,340.0,4,3.0,7,0,2,544.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9205.0,5082.0,3.0,215,19,19,19.0
143000,1959,6,320.0,0,0.0,1,1.0,196.0,4,2.0,7,1,1,315.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10574.0,4732.0,2.0,0,73,72,73.0
172500,2720,5,0.0,1,0.0,0,2.0,57.0,4,3.0,8,1,1,451.0,0,0,0,0,0,0,0,1,0,1,0,0,0,13722.774647887323,4892.0,3.0,0,64,64,64.0
110000,2170,4,20.0,0,0.0,0,1.0,132.0,2,2.0,4,0,1,520.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8375.0,3264.0,1.0,0,59,59,20.0
140000,603,4,160.0,0,0.0,0,1.0,775.0,2,2.0,6,1,2,768.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9525.192452830188,3764.0,2.0,0,65,65,40.0
176432,2113,6,0.0,1,2.0,0,3.0,24.0,3,3.0,6,1,2,440.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9395.0,3942.0,2.0,22,16,16,16.0
179200,1146,6,88.0,0,2.0,0,3.0,1200.0,3,3.0,6,0,2,496.0,0,0,0,0,0,0,0,1,0,1,0,0,0,7223.493333333334,3866.0,3.0,163,31,31,31.0
203000,2105,7,80.0,1,2.0,0,3.0,925.0,4,3.0,6,0,2,508.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8882.0,3822.0,3.0,362,17,15,17.0
248328,1786,7,0.0,1,2.0,2,0.0,0.0,4,3.0,7,0,2,954.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9932.0,5067.0,2.0,56,15,15,15.0
316500,961,9,406.0,2,4.0,3,3.0,1115.0,4,4.5,7,0,3,885.0,0,0,0,0,0,0,0,0,1,1,0,0,0,14542.0,4923.0,3.0,95,14,14,14.0
125600,1405,7,0.0,0,0.0,0,0.0,0.0,2,2.0,5,1,1,249.0,0,0,0,0,0,0,0,1,0,1,0,0,0,5240.0,2728.0,1.0,135,74,72,74.0
110000,1324,5,164.0,0,0.0,0,1.0,200.0,3,1.0,5,0,1,308.0,0,0,0,0,1,0,0,1,0,0,0,1,0,9815.0,2952.0,2.0,0,63,63,63.0
108500,1986,4,0.0,0,0.0,0,2.0,250.0,3,1.0,5,0,1,308.0,1,0,0,0,1,0,0,0,1,0,0,1,0,6050.0,2880.0,1.0,0,102,72,25.0
55993,307,5,0.0,-1,0.0,2,0.0,0.0,2,1.0,4,0,1,504.0,0,0,0,0,0,0,0,1,0,0,0,0,0,8778.0,2628.0,1.0,0,70,70,70.0
129000,180,5,0.0,0,0.0,0,1.0,780.0,4,3.0,7,1,1,240.0,0,0,0,0,1,0,0,0,0,0,0,1,0,11920.0,4293.0,1.0,100,74,13,74.0
176000,2896,6,72.0,0,2.0,0,3.0,980.0,3,3.0,5,1,1,551.0,0,0,0,0,0,0,0,1,0,1,0,0,0,13865.0,3386.0,3.0,125,35,35,35.0
154000,668,6,295.0,0,0.0,0,1.0,384.0,1,2.0,6,0,1,364.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10226.0,4140.0,2.0,0,59,59,59.0
180000,1582,6,228.0,1,2.0,2,3.0,920.0,4,3.0,6,1,1,578.0,0,0,0,0,0,0,0,1,0,1,0,0,0,18358.0,3768.0,2.0,282,36,36,36.0
134000,2285,5,0.0,0,2.0,0,2.0,874.0,2,2.0,6,1,3,528.0,0,0,0,0,0,0,0,0,1,1,0,0,0,4268.0,3426.0,3.0,626,46,46,46.0
243000,2079,6,0.0,0,0.0,2,2.0,477.0,2,3.0,7,1,1,576.0,0,0,0,0,0,0,0,1,0,1,0,0,0,12699.0,5518.0,3.0,29,72,21,72.0
270000,2272,8,236.0,1,2.0,2,3.0,1300.0,4,3.0,9,1,3,808.0,0,0,0,0,0,0,0,0,1,1,0,0,0,14621.0,4874.0,3.0,252,20,19,20.0
134000,2250,6,0.0,0,0.0,0,2.0,336.0,2,2.0,5,0,1,484.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9258.0,3244.0,2.0,120,39,39,39.0
260000,502,7,256.0,1,2.0,3,3.0,987.0,4,3.0,9,1,2,656.0,0,1,1,0,0,0,1,0,1,1,0,0,0,9990.0,6639.0,4.0,400,29,29,29.0
168675,2166,7,0.0,1,2.0,0,0.0,0.0,3,3.0,7,1,2,484.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8397.0,3720.0,3.0,130,16,16,16.0
160000,1622,6,32.0,0,2.0,0,0.5,186.0,3,2.0,7,1,3,398.0,0,0,0,0,0,0,0,0,1,0,1,0,0,10219.02564102564,3780.0,3.0,320,28,28,28.0
95000,1299,5,0.0,0,-0.25,0,0.0,0.0,3,3.0,5,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,5958.0,2844.0,1.0,165,132,26,0.0
173000,832,6,0.0,1,2.0,2,0.0,0.0,4,3.0,7,1,3,440.0,0,1,0,0,0,0,1,0,1,1,0,0,0,11725.0,3548.0,3.0,64,17,16,17.0
187750,2470,7,0.0,1,2.0,0,0.0,0.0,4,3.0,5,1,2,572.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7260.0,3895.0,3.0,337,16,16,16.0
215000,1017,7,123.0,0,2.0,0,0.0,0.0,3,2.0,7,1,3,542.0,0,1,0,0,0,0,1,1,0,1,0,0,0,20590.0,4977.0,3.0,427,36,31,36.0
120000,1384,5,340.0,0,0.0,1,1.0,221.0,3,2.0,6,0,2,270.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10053.774647887323,3219.0,1.0,90,55,55,55.0
249000,1790,7,143.0,1,2.0,2,3.0,778.0,4,3.0,7,1,2,672.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8321.0,4506.0,3.0,227,17,16,17.0
164500,2530,7,264.0,0,0.0,0,1.0,553.0,3,2.0,7,0,2,477.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10218.0,4002.0,3.0,20,55,55,55.0
230000,2893,7,0.0,1,-0.5,0,-0.5,0.0,3,3.0,5,0,2,312.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8308.42564965597,2590.0,2.0,0,36,36,36.0
140000,2027,7,0.0,0,0.0,0,1.0,336.0,3,3.0,6,1,1,456.0,0,0,0,0,1,0,1,0,0,1,0,0,0,5762.802547770701,3360.0,3.0,0,93,32,43.0
118900,683,5,0.0,0,0.0,0,2.0,630.0,2,2.0,4,0,1,240.0,0,0,0,0,0,0,0,1,0,0,0,1,0,7260.0,2196.0,2.0,68,70,70,70.0
