SalePrice,Id,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None
325624,1706,86.0,10562,8,5,2007,2007,300.0,1,4.0,0,3.0,1288.0,0.0,294.0,1582.0,4,1610,551,0,2161,1.0,0.0,1,1,3,1,4.5,8,1,2007.0,3,3.0,789.0,178,120,0,0,0,0,0,11,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
245000,2252,44.0,12864,7,5,2002,2002,0.0,1,2.0,0,3.0,1392.0,0.0,17.0,1409.0,4,1409,0,0,1409,1.0,0.0,1,1,1,1,3.0,4,1,2002.0,2,2.0,576.0,0,144,0,0,145,0,0,7,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
159000,1136,66.0,13695,5,5,2004,2004,0.0,0,0.0,0,3.0,646.0,0.0,468.0,1114.0,4,1114,0,0,1114,1.0,0.0,1,1,3,1,3.0,6,0,2004.0,1,2.0,576.0,0,102,0,0,0,0,0,6,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
156000,1877,79.0,10289,5,7,1965,1965,168.0,0,0.0,0,2.0,836.0,0.0,237.0,1073.0,2,1073,0,0,1073,1.0,0.0,1,1,3,1,2.0,6,0,1965.0,2,2.0,515.0,0,0,0,0,0,0,0,6,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
555000,424,105.0,15431,10,5,2008,2008,200.0,2,4.0,3,3.0,1767.0,539.0,788.0,3094.0,4,2402,0,0,2402,1.0,0.0,2,0,2,1,4.5,10,2,2008.0,3,3.0,672.0,0,72,0,0,170,0,0,4,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
162500,1182,67.84615384615384,11120,6,6,1984,1984,0.0,0,2.0,0,1.0,660.0,0.0,572.0,1232.0,2,1232,0,0,1232,0.0,0.0,2,0,3,1,2.0,6,0,1984.0,1,2.0,516.0,0,0,0,0,0,0,0,6,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
224500,2750,73.0,9069,6,8,1993,1993,0.0,1,2.0,2,0.5,261.0,1083.0,0.0,1344.0,3,1440,0,0,1440,2.0,0.0,2,0,2,2,3.0,8,0,1993.0,1,4.0,920.0,288,0,0,0,0,0,0,4,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
133000,1016,72.02564102564102,47280,6,5,1950,1950,44.0,0,0.0,0,0.0,0.0,0.0,1488.0,1488.0,3,1488,0,0,1488,0.0,0.0,2,1,3,1,2.0,6,1,1950.0,2,2.0,738.0,0,0,180,0,0,0,0,7,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
180000,2436,63.0,7875,7,5,2003,2003,0.0,1,2.0,0,0.0,0.0,0.0,783.0,783.0,4,807,702,0,1509,0.0,0.0,2,1,3,1,3.0,8,1,2003.0,3,2.0,393.0,0,75,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
134500,1607,60.0,6600,5,6,1982,2005,0.0,0,0.0,0,3.0,638.0,0.0,207.0,845.0,3,845,0,0,845,0.0,0.0,1,0,3,1,3.0,6,0,1982.0,1,1.0,264.0,0,0,0,0,0,0,0,7,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
438780,2337,66.0,13682,10,5,2006,2006,1031.0,2,4.0,3,0.0,0.0,0.0,1410.0,1410.0,4,1426,1519,0,2945,0.0,0.0,3,1,3,1,3.0,10,1,2006.0,3,3.0,641.0,192,0,37,0,0,0,0,10,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
165000,1233,101.0,9150,6,5,1962,1962,305.0,0,2.0,3,3.0,371.0,0.0,728.0,1099.0,3,1431,0,0,1431,0.0,1.0,1,0,3,1,2.0,6,1,1962.0,2,1.0,296.0,64,110,0,0,0,0,0,12,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
100000,419,65.0,7150,5,5,1967,1967,60.0,0,0.0,0,1.0,432.0,0.0,460.0,892.0,2,892,0,0,892,0.0,0.0,1,0,3,1,2.0,5,0,1967.0,2,1.0,288.0,0,0,0,0,0,0,0,7,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
176000,633,75.19245283018869,12285,7,6,1960,1960,128.0,0,0.0,0,1.0,544.0,0.0,785.0,1329.0,3,1329,0,0,1329,0.0,0.0,1,1,3,1,2.0,5,2,1960.0,1,2.0,441.0,0,0,203,0,0,0,0,8,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
170000,2722,102.0,17920,5,4,1955,1974,0.0,0,0.0,1,2.0,306.0,1085.0,372.0,1763.0,2,1779,0,0,1779,1.0,0.0,1,1,3,1,2.0,6,1,1955.0,1,2.0,454.0,0,418,0,0,312,0,0,7,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
174000,469,53.0,3684,7,5,2007,2007,130.0,1,2.0,0,0.0,0.0,0.0,1373.0,1373.0,4,1555,0,0,1555,0.0,0.0,2,0,2,1,3.0,7,1,2007.0,3,3.0,660.0,143,20,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
127000,1365,62.0,7006,6,6,1925,1950,0.0,0,0.0,0,1.0,121.0,0.0,647.0,768.0,2,788,448,0,1236,1.0,0.0,2,0,3,1,2.0,6,1,1985.0,1,1.0,384.0,0,0,0,0,0,0,0,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
185900,1098,77.0,8390,7,5,1999,1999,0.0,0,2.0,0,0.0,0.0,0.0,831.0,831.0,4,873,778,0,1651,0.0,0.0,2,1,3,1,2.0,7,1,1999.0,3,2.0,450.0,0,103,0,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
91300,711,50.0,5784,5,8,1938,1996,0.0,0,-0.25,0,0.0,0.0,0.0,190.0,190.0,3,886,0,0,886,0.0,0.0,1,0,2,1,2.0,4,0,1938.0,1,1.0,273.0,144,20,80,0,0,0,0,12,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200000,2808,70.0,9135,6,5,2003,2003,120.0,1,2.0,2,3.0,340.0,0.0,1342.0,1682.0,4,1700,0,0,1700,1.0,0.0,2,0,3,1,3.0,7,0,2003.0,2,2.0,544.0,192,23,0,0,0,0,0,5,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
143000,1959,78.0,10496,6,6,1949,1950,320.0,0,0.0,1,1.0,196.0,0.0,844.0,1040.0,4,1168,678,0,1846,0.0,0.0,2,0,3,1,2.0,7,1,1949.0,1,1.0,315.0,0,0,0,0,0,0,0,1,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
172500,2720,72.77464788732394,13650,5,5,1958,1958,0.0,1,0.0,0,2.0,57.0,441.0,554.0,1052.0,4,1252,668,0,1920,1.0,0.0,2,0,4,1,3.0,8,1,1958.0,1,2.0,451.0,0,0,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
110000,2170,67.0,8308,4,6,1963,1963,20.0,0,0.0,0,1.0,132.0,841.0,115.0,1088.0,2,1088,0,0,1088,0.0,0.0,1,0,2,1,2.0,4,0,2002.0,1,2.0,520.0,0,0,0,0,0,0,0,6,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
140000,603,75.19245283018869,9450,4,5,1957,1957,160.0,0,0.0,0,1.0,775.0,0.0,265.0,1040.0,2,1362,0,0,1362,1.0,0.0,1,0,3,1,2.0,6,1,1982.0,2,3.0,768.0,0,0,84,0,0,0,0,5,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
176432,2113,78.0,9317,6,5,2006,2006,0.0,1,2.0,0,3.0,24.0,0.0,1290.0,1314.0,3,1314,0,0,1314,0.0,0.0,2,0,3,1,3.0,6,1,2006.0,2,2.0,440.0,0,22,0,0,0,0,0,3,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
179200,1146,70.49333333333334,7153,6,5,1991,1991,88.0,0,2.0,0,3.0,1200.0,0.0,78.0,1278.0,3,1294,0,0,1294,1.0,0.0,2,0,3,1,3.0,6,0,1991.0,2,2.0,496.0,112,51,0,0,0,0,0,6,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
203000,2105,68.0,8814,7,5,2005,2007,80.0,1,2.0,0,3.0,925.0,0.0,349.0,1274.0,4,1274,0,0,1274,1.0,0.0,2,0,3,1,3.0,6,0,2005.0,2,2.0,508.0,264,98,0,0,0,0,0,1,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
248328,1786,83.0,9849,7,6,2007,2007,0.0,1,2.0,2,0.0,0.0,0.0,1689.0,1689.0,4,1689,0,0,1689,0.0,0.0,2,0,3,1,3.0,7,0,2007.0,2,3.0,954.0,0,56,0,0,0,0,0,6,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
316500,961,79.0,14463,9,5,2008,2008,406.0,2,4.0,3,3.0,1115.0,0.0,526.0,1641.0,4,1641,0,0,1641,1.0,0.0,2,0,3,1,4.5,7,0,2008.0,3,3.0,885.0,0,95,0,0,0,0,0,1,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
125600,1405,50.0,5190,7,5,1948,1950,0.0,0,0.0,0,0.0,0.0,0.0,570.0,570.0,2,617,462,0,1079,0.0,0.0,1,0,2,1,2.0,5,1,1948.0,1,1.0,249.0,135,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
110000,1324,65.0,9750,5,6,1959,1959,164.0,0,0.0,0,1.0,200.0,0.0,784.0,984.0,3,984,0,0,984,1.0,0.0,1,0,2,1,1.0,5,0,1959.0,1,1.0,308.0,0,0,0,0,0,0,0,6,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
108500,1986,50.0,6000,4,4,1920,1950,0.0,0,0.0,0,2.0,250.0,0.0,710.0,960.0,3,960,0,0,960,0.0,0.0,1,0,2,1,1.0,5,0,1997.0,1,1.0,308.0,0,0,168,0,0,0,0,7,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55993,307,66.0,8712,5,5,1952,1952,0.0,-1,0.0,2,0.0,0.0,0.0,540.0,540.0,2,1044,0,0,1044,0.0,0.0,1,0,2,1,1.0,4,0,1952.0,1,2.0,504.0,0,0,0,0,0,0,54,6,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
129000,180,69.0,11851,5,7,1948,2009,0.0,0,0.0,0,1.0,780.0,0.0,247.0,1027.0,4,1027,606,0,1633,0.0,0.0,1,0,3,1,3.0,7,1,1948.0,1,1.0,240.0,0,100,126,0,0,0,0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176000,2896,54.0,13811,6,6,1987,1987,72.0,0,2.0,0,3.0,980.0,40.0,92.0,1112.0,3,1137,0,0,1137,1.0,0.0,2,0,2,1,3.0,5,1,1987.0,1,2.0,551.0,125,0,0,0,0,0,0,7,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
154000,668,83.0,10143,6,7,1963,1963,295.0,0,0.0,0,1.0,384.0,0.0,996.0,1380.0,1,1380,0,0,1380,0.0,0.0,1,1,3,1,2.0,6,0,1963.0,1,1.0,364.0,0,0,0,0,216,0,0,6,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
180000,1582,93.0,18265,6,5,1986,1986,228.0,1,2.0,2,3.0,920.0,60.0,276.0,1256.0,4,1256,0,0,1256,0.0,0.0,2,0,3,1,3.0,6,1,1986.0,1,2.0,578.0,282,0,0,0,0,0,0,3,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
134000,2285,44.0,4224,5,5,1976,1976,0.0,0,2.0,0,2.0,874.0,0.0,268.0,1142.0,2,1142,0,0,1142,1.0,0.0,1,1,3,1,2.0,6,1,1976.0,3,2.0,528.0,536,90,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
243000,2079,84.0,12615,6,7,1950,2001,0.0,0,0.0,2,2.0,477.0,0.0,725.0,1202.0,2,2158,0,0,2158,1.0,0.0,2,0,4,1,3.0,7,1,1950.0,1,2.0,576.0,0,29,39,0,0,0,0,6,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
270000,2272,85.0,14536,8,5,2002,2003,236.0,1,2.0,2,3.0,1300.0,0.0,316.0,1616.0,4,1629,0,0,1629,1.0,0.0,2,0,3,1,3.0,9,1,2002.0,3,3.0,808.0,0,252,0,0,0,0,0,11,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
134000,2250,71.0,9187,6,5,1983,1983,0.0,0,0.0,0,2.0,336.0,0.0,748.0,1084.0,2,1080,0,0,1080,0.0,0.0,1,1,3,1,2.0,5,0,1983.0,1,2.0,484.0,120,0,158,0,0,0,0,6,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
260000,502,90.0,9900,7,5,1993,1993,256.0,1,2.0,3,3.0,987.0,0.0,360.0,1347.0,4,1372,1274,0,2646,1.0,0.0,2,1,4,1,3.0,9,1,1993.0,2,3.0,656.0,340,60,144,0,0,0,0,4,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
168675,2166,64.0,8333,7,5,2006,2006,0.0,1,2.0,0,0.0,0.0,0.0,738.0,738.0,3,738,753,0,1491,0.0,0.0,2,1,3,1,3.0,7,1,2006.0,2,2.0,484.0,100,30,0,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
160000,1622,72.02564102564102,10147,6,5,1994,1994,32.0,0,2.0,0,0.5,186.0,0.0,206.0,392.0,3,924,770,0,1694,0.0,0.0,2,1,3,1,2.0,7,1,1994.0,3,2.0,398.0,256,64,0,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
95000,1299,44.0,5914,5,9,1890,1996,0.0,0,-0.25,0,0.0,0.0,0.0,684.0,684.0,3,684,396,0,1080,0.0,0.0,1,0,3,1,3.0,5,0,0.0,0,0.0,0.0,0,165,30,0,0,0,0,9,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173000,832,79.0,11646,6,5,2005,2006,0.0,1,2.0,2,0.0,0.0,0.0,704.0,704.0,4,704,718,0,1422,0.0,0.0,2,1,3,1,3.0,7,1,2005.0,3,2.0,440.0,36,28,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
187750,2470,60.0,7200,7,5,2006,2006,0.0,1,2.0,0,0.0,0.0,0.0,1293.0,1293.0,4,1301,0,0,1301,1.0,0.0,2,0,2,1,3.0,5,1,2006.0,2,2.0,572.0,216,121,0,0,0,0,0,8,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
215000,1017,46.0,20544,7,6,1986,1991,123.0,0,2.0,0,0.0,0.0,0.0,791.0,791.0,3,1236,857,0,2093,0.0,0.0,2,1,3,1,2.0,7,1,1986.0,3,2.0,542.0,364,63,0,0,0,0,0,11,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
120000,1384,72.77464788732394,9981,5,5,1967,1967,340.0,0,0.0,1,1.0,221.0,0.0,852.0,1073.0,3,1073,0,0,1073,0.0,0.0,1,0,3,1,2.0,6,0,1967.0,2,1.0,270.0,0,90,0,0,0,0,0,3,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
249000,1790,70.0,8251,7,5,2005,2006,143.0,1,2.0,2,3.0,778.0,0.0,716.0,1494.0,4,1506,0,0,1506,1.0,0.0,2,0,3,1,3.0,7,1,2005.0,2,2.0,672.0,192,35,0,0,0,0,0,4,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
164500,2530,78.0,10140,7,6,1967,1967,264.0,0,0.0,0,1.0,553.0,68.0,713.0,1334.0,3,1334,0,0,1334,1.0,0.0,2,0,3,1,2.0,7,0,1967.0,2,2.0,477.0,0,20,35,0,264,0,0,4,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
230000,2893,69.42564965596998,8239,7,5,1986,1986,0.0,1,-0.5,0,-0.5,0.0,0.0,0.0,0.0,3,1295,0,0,1295,0.0,0.0,2,0,2,1,3.0,5,0,1986.0,2,1.0,312.0,0,0,0,0,0,0,0,11,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
